imageId,plane_type,image_path,split
F16_61,F16,D:\Study\fly\experiments\VLP2_3000\F16\F16_61.jpg,test
F16_62,F16,D:\Study\fly\experiments\VLP2_3000\F16\F16_62.jpg,test
F16_63,F16,D:\Study\fly\experiments\VLP2_3000\F16\F16_63.jpg,test
F16_64,F16,D:\Study\fly\experiments\VLP2_3000\F16\F16_64.jpg,test
F16_65,F16,D:\Study\fly\experiments\VLP2_3000\F16\F16_65.jpg,test
F16_66,F16,D:\Study\fly\experiments\VLP2_3000\F16\F16_66.jpg,test
F16_67,F16,D:\Study\fly\experiments\VLP2_3000\F16\F16_67.jpg,test
F16_68,F16,D:\Study\fly\experiments\VLP2_3000\F16\F16_68.jpg,test
F16_69,F16,D:\Study\fly\experiments\VLP2_3000\F16\F16_69.jpg,test
F16_7,F16,D:\Study\fly\experiments\VLP2_3000\F16\F16_7.jpg,test
F16_70,F16,D:\Study\fly\experiments\VLP2_3000\F16\F16_70.jpg,test
F16_71,F16,D:\Study\fly\experiments\VLP2_3000\F16\F16_71.jpg,test
F16_72,F16,D:\Study\fly\experiments\VLP2_3000\F16\F16_72.jpg,test
F16_73,F16,D:\Study\fly\experiments\VLP2_3000\F16\F16_73.jpg,test
F16_74,F16,D:\Study\fly\experiments\VLP2_3000\F16\F16_74.jpg,test
F16_75,F16,D:\Study\fly\experiments\VLP2_3000\F16\F16_75.jpg,test
F16_76,F16,D:\Study\fly\experiments\VLP2_3000\F16\F16_76.jpg,test
F16_77,F16,D:\Study\fly\experiments\VLP2_3000\F16\F16_77.jpg,test
F16_78,F16,D:\Study\fly\experiments\VLP2_3000\F16\F16_78.jpg,test
F16_79,F16,D:\Study\fly\experiments\VLP2_3000\F16\F16_79.jpg,test
F16_80,F16,D:\Study\fly\experiments\VLP2_3000\F16\F16_80.jpg,test
F16_81,F16,D:\Study\fly\experiments\VLP2_3000\F16\F16_81.jpg,test
F16_82,F16,D:\Study\fly\experiments\VLP2_3000\F16\F16_82.jpg,test
F16_83,F16,D:\Study\fly\experiments\VLP2_3000\F16\F16_83.jpg,test
F16_84,F16,D:\Study\fly\experiments\VLP2_3000\F16\F16_84.jpg,test
F16_85,F16,D:\Study\fly\experiments\VLP2_3000\F16\F16_85.jpg,test
F16_86,F16,D:\Study\fly\experiments\VLP2_3000\F16\F16_86.jpg,test
F16_87,F16,D:\Study\fly\experiments\VLP2_3000\F16\F16_87.jpg,test
F16_88,F16,D:\Study\fly\experiments\VLP2_3000\F16\F16_88.jpg,test
F16_89,F16,D:\Study\fly\experiments\VLP2_3000\F16\F16_89.jpg,test
F16_9,F16,D:\Study\fly\experiments\VLP2_3000\F16\F16_9.jpg,test
F16_90,F16,D:\Study\fly\experiments\VLP2_3000\F16\F16_90.jpg,test
F16_91,F16,D:\Study\fly\experiments\VLP2_3000\F16\F16_91.jpg,test
F16_92,F16,D:\Study\fly\experiments\VLP2_3000\F16\F16_92.jpg,test
F16_93,F16,D:\Study\fly\experiments\VLP2_3000\F16\F16_93.jpg,test
F16_94,F16,D:\Study\fly\experiments\VLP2_3000\F16\F16_94.jpg,test
F16_95,F16,D:\Study\fly\experiments\VLP2_3000\F16\F16_95.jpg,test
F16_96,F16,D:\Study\fly\experiments\VLP2_3000\F16\F16_96.jpg,test
F16_97,F16,D:\Study\fly\experiments\VLP2_3000\F16\F16_97.jpg,test
F16_98,F16,D:\Study\fly\experiments\VLP2_3000\F16\F16_98.jpg,test
F16_99,F16,D:\Study\fly\experiments\VLP2_3000\F16\F16_99.jpg,test
desktop,F22,D:\Study\fly\experiments\VLP2_3000\F22\desktop.ini,train
F22_1,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_1.jpg,train
F22_10,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_10.jpg,train
F22_100,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_100.jpg,train
F22_101,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_101.jpg,train
F22_102,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_102.jpg,train
F22_103 - 副本,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_103 - 副本.jpg,train
F22_103,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_103.jpg,train
F22_104,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_104.jpg,train
F22_105,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_105.jpg,train
F22_106,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_106.jpg,train
F22_107,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_107.jpg,train
F22_108,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_108.jpg,train
F22_109,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_109.jpg,train
F22_11,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_11.jpg,train
F22_110,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_110.jpg,train
F22_111,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_111.jpg,train
F22_112,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_112.jpg,train
F22_113,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_113.jpg,train
F22_114,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_114.jpg,train
F22_115,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_115.jpg,train
F22_116,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_116.jpg,train
F22_117,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_117.jpg,train
F22_118,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_118.jpg,train
F22_119,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_119.jpg,train
F22_12,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_12.jpg,train
F22_120,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_120.jpg,train
F22_121 - 副本,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_121 - 副本.jpg,train
F22_121,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_121.jpg,train
F22_122,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_122.jpg,train
F22_123 - 副本,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_123 - 副本.jpg,train
F22_123,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_123.jpg,train
F22_124,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_124.jpg,train
F22_125,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_125.jpg,train
F22_126,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_126.jpg,train
F22_127,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_127.jpg,train
F22_128,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_128.jpg,train
F22_129,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_129.jpg,train
F22_13,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_13.jpg,train
F22_130,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_130.jpg,train
F22_131,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_131.jpg,train
F22_132,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_132.jpg,train
F22_133,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_133.jpg,train
F22_134,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_134.jpg,train
F22_135 - 副本,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_135 - 副本.jpg,train
F22_135,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_135.jpg,train
F22_136,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_136.jpg,train
F22_137,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_137.jpg,train
F22_138,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_138.jpg,train
F22_139,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_139.jpg,train
F22_14,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_14.jpg,train
F22_140,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_140.jpg,train
F22_141,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_141.jpg,train
F22_142,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_142.jpg,train
F22_143,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_143.jpg,train
F22_144,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_144.jpg,train
F22_145,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_145.jpg,train
F22_146,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_146.jpg,train
F22_147 - 副本,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_147 - 副本.jpg,train
F22_147,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_147.jpg,train
F22_148,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_148.jpg,train
F22_149,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_149.jpg,train
F22_15,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_15.jpg,train
F22_150,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_150.jpg,train
F22_151,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_151.jpg,train
F22_152,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_152.jpg,train
F22_153,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_153.jpg,train
F22_154,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_154.jpg,train
F22_155,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_155.jpg,train
F22_156,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_156.jpg,train
F22_157,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_157.jpg,train
F22_159,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_159.jpg,train
F22_16,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_16.jpg,train
F22_160,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_160.jpg,train
F22_161,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_161.jpg,train
F22_162,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_162.jpg,train
F22_163,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_163.jpg,train
F22_164,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_164.jpg,train
F22_165,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_165.jpg,train
F22_166,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_166.jpg,train
F22_167,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_167.jpg,train
F22_168,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_168.jpg,train
F22_169,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_169.jpg,train
F22_17,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_17.jpg,train
F22_170,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_170.jpg,train
F22_171,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_171.jpg,train
F22_172,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_172.jpg,train
F22_173,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_173.jpg,train
F22_174,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_174.jpg,train
F22_175,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_175.jpg,train
F22_176,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_176.jpg,train
F22_177 - 副本,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_177 - 副本.jpg,train
F22_177,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_177.jpg,train
F22_178,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_178.jpg,train
F22_179,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_179.jpg,train
F22_18,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_18.jpg,train
F22_180,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_180.jpg,train
F22_181,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_181.jpg,train
F22_182,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_182.jpg,train
F22_183,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_183.jpg,train
F22_184,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_184.jpg,train
F22_185,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_185.jpg,train
F22_186,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_186.jpg,train
F22_187,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_187.jpg,train
F22_188,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_188.jpg,train
F22_189,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_189.jpg,train
F22_19,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_19.jpg,train
F22_190,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_190.jpg,train
F22_191,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_191.jpg,train
F22_192,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_192.jpg,train
F22_193,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_193.jpg,train
F22_194 - 副本,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_194 - 副本.jpg,train
F22_194,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_194.jpg,train
F22_195,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_195.jpg,train
F22_196,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_196.jpg,train
F22_197,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_197.jpg,train
F22_198,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_198.jpg,train
F22_199,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_199.jpg,train
F22_2,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_2.jpg,train
F22_20,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_20.jpg,train
F22_200,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_200.jpg,train
F22_201,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_201.jpg,train
F22_202,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_202.jpg,train
F22_203,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_203.jpg,train
F22_204,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_204.jpg,train
F22_205,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_205.jpg,train
F22_206,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_206.jpg,train
F22_207 - 副本,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_207 - 副本.jpg,train
F22_207,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_207.jpg,train
F22_208,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_208.jpg,train
F22_209,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_209.jpg,train
F22_21,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_21.jpg,train
F22_210,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_210.jpg,train
F22_211,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_211.jpg,train
F22_212,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_212.jpg,train
F22_213,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_213.jpg,train
F22_214,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_214.jpg,train
F22_215,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_215.jpg,train
F22_216,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_216.jpg,train
F22_217,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_217.jpg,train
F22_218,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_218.jpg,train
F22_219,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_219.jpg,train
F22_22,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_22.jpg,train
F22_220,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_220.jpg,train
F22_221,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_221.jpg,train
F22_222,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_222.jpg,train
F22_223,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_223.jpg,train
F22_224,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_224.jpg,train
F22_225,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_225.jpg,train
F22_226,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_226.jpg,train
F22_227 - 副本,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_227 - 副本.jpg,train
F22_227,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_227.jpg,train
F22_228,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_228.jpg,train
F22_229,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_229.jpg,train
F22_23,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_23.jpg,train
F22_230,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_230.jpg,train
F22_231,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_231.jpg,train
F22_232,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_232.jpg,train
F22_233,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_233.jpg,train
F22_234,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_234.jpg,train
F22_235,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_235.jpg,train
F22_236,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_236.jpg,train
F22_237,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_237.jpg,train
F22_238,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_238.jpg,train
F22_24,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_24.jpg,train
F22_240,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_240.jpg,train
F22_241,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_241.jpg,train
F22_242,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_242.jpg,train
F22_243,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_243.jpg,train
F22_244,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_244.jpg,train
F22_245 - 副本,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_245 - 副本.jpg,train
F22_245,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_245.jpg,train
F22_246,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_246.jpg,train
F22_247 - 副本,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_247 - 副本.jpg,train
F22_247,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_247.jpg,train
F22_248,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_248.jpg,train
F22_249,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_249.jpg,train
F22_25,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_25.jpg,train
F22_250,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_250.jpg,train
F22_251 - 副本,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_251 - 副本.jpg,train
F22_251,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_251.jpg,train
F22_252,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_252.jpg,train
F22_253,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_253.jpg,train
F22_254,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_254.jpg,train
F22_255,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_255.jpg,train
F22_256,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_256.jpg,train
F22_257,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_257.jpg,train
F22_258,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_258.jpg,train
F22_259,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_259.jpg,train
F22_26,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_26.jpg,train
F22_260,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_260.jpg,train
F22_262,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_262.jpg,train
F22_263,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_263.jpg,train
F22_264,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_264.jpg,train
F22_265,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_265.jpg,train
F22_266,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_266.jpg,train
F22_267,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_267.jpg,train
F22_268,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_268.jpg,train
F22_269,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_269.jpg,train
F22_27,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_27.jpg,train
F22_270,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_270.jpg,train
F22_271,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_271.jpg,train
F22_272,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_272.jpg,train
F22_273,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_273.jpg,train
F22_274,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_274.jpg,train
F22_275,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_275.jpg,train
F22_276,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_276.jpg,train
F22_277,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_277.jpg,train
F22_278,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_278.jpg,train
F22_279,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_279.jpg,train
F22_28,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_28.jpg,valid
F22_280,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_280.jpg,valid
F22_29 - 副本,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_29 - 副本.jpg,valid
F22_29,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_29.jpg,valid
F22_30,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_30.jpg,valid
F22_31,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_31.jpg,valid
F22_32,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_32.jpg,valid
F22_33 - 副本 (2),F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_33 - 副本 (2).jpg,valid
F22_33 - 副本,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_33 - 副本.jpg,valid
F22_33,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_33.jpg,valid
F22_34,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_34.jpg,valid
F22_35 - 副本,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_35 - 副本.jpg,valid
F22_35,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_35.jpg,valid
F22_36,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_36.jpg,valid
F22_37 - 副本,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_37 - 副本.jpg,valid
F22_37,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_37.jpg,valid
F22_38,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_38.jpg,valid
F22_39,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_39.jpg,valid
F22_4,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_4.jpg,valid
F22_40,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_40.jpg,valid
F22_41,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_41.jpg,valid
F22_42,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_42.jpg,valid
F22_44 - 副本,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_44 - 副本.jpg,valid
F22_44,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_44.jpg,valid
F22_45,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_45.jpg,valid
F22_46,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_46.jpg,valid
F22_47,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_47.jpg,valid
F22_48,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_48.jpg,valid
F22_49,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_49.jpg,valid
F22_5,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_5.jpg,valid
F22_50,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_50.jpg,test
F22_51,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_51.jpg,test
F22_52,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_52.jpg,test
F22_53,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_53.jpg,test
F22_54,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_54.jpg,test
F22_55,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_55.jpg,test
F22_56,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_56.jpg,test
F22_57,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_57.jpg,test
F22_58,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_58.jpg,test
F22_59,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_59.jpg,test
F22_6,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_6.jpg,test
F22_60,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_60.jpg,test
F22_61,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_61.jpg,test
F22_62 - 副本,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_62 - 副本.jpg,test
F22_62,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_62.jpg,test
F22_63 - 副本,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_63 - 副本.jpg,test
F22_63,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_63.jpg,test
F22_64,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_64.jpg,test
F22_65,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_65.jpg,test
F22_66,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_66.jpg,test
F22_67,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_67.jpg,test
F22_68,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_68.jpg,test
F22_69,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_69.jpg,test
F22_7,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_7.jpg,test
F22_70,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_70.jpg,test
F22_71,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_71.jpg,test
F22_72 - 副本,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_72 - 副本.jpg,test
F22_72,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_72.jpg,test
F22_73,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_73.jpg,test
F22_74,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_74.jpg,test
F22_75,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_75.jpg,test
F22_76,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_76.jpg,test
F22_77,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_77.jpg,test
F22_79,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_79.jpg,test
F22_8,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_8.jpg,test
F22_80,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_80.jpg,test
F22_81,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_81.jpg,test
F22_82 - 副本,F22,D:\Study\fly\experiments\VLP2_3000\F22\F22_82 - 副本.jpg,test
